device_id,gender,age,group
-306042167834450632,M,25,M23-26
-8594672347328405244,M,25,M23-26
-6467903731828542944,M,31,M29-31
4057843738653993783,F,35,F33-42
-7367955888146804584,M,46,M39+
8967094938222038395,F,33,F33-42
1136755332459745654,M,27,M27-28
1752160505864356150,M,50,M39+
-4608429261326682161,M,50,M39+
-2929761712790823463,M,26,M23-26
-8882523691026254381,M,48,M39+
7825088701232867984,M,34,M32-38
6612148011012279287,M,34,M32-38
-1408775372509452507,F,32,F29-32
2529415681017763574,M,44,M39+
270382427362574850,M,47,M39+
8402632590848753028,F,24,F24-26
-1751975526925082860,F,22,F23-
-7096723289701769005,F,30,F29-32
-5514822938060745379,M,42,M39+
4294712173365484501,F,23,F23-
-6495803000421697929,F,23,F23-
2952181000634342240,F,23,F23-
3276354104009232940,M,32,M32-38
-5818817826125005335,F,32,F29-32
-5274275231611295469,M,26,M23-26
8896983687227184874,M,37,M32-38
472297408192604968,F,30,F29-32
-669250234249538433,M,38,M32-38
1283152476149318072,M,34,M32-38
-9124308220957381253,M,36,M32-38
4471273596374563650,M,24,M23-26
-4300455624954895891,M,24,M23-26
3880067301580664599,M,37,M32-38
8406230428772197175,M,29,M29-31
976072792801470728,M,38,M32-38
2521375457108438711,F,26,F24-26
-2653477867627740772,F,20,F23-
-1519041479404000979,F,20,F23-
7713162597676889690,F,32,F29-32
-8834368511216816449,F,39,F33-42
5198793266939356617,M,43,M39+
2571793739502679369,M,38,M32-38
-1229852821066058037,F,27,F27-28
-8842054981224369708,F,34,F33-42
-2857180650692890173,F,33,F33-42
3671173364144538929,F,33,F33-42
6234295487121593678,F,33,F33-42
5170943942301552799,F,33,F33-42
-7008131350993800882,M,34,M32-38
94405515552827169,M,42,M39+
8479940408059196485,F,27,F27-28
3999401810310773684,F,24,F24-26
7629074224169383739,F,42,F33-42
-3063303231495816670,F,44,F43+
3623958477485011774,M,26,M23-26
-7428515394825014409,M,30,M29-31
4563201089789710844,M,23,M23-26
-2843006425520065837,F,63,F43+
-7165751222812872838,F,40,F33-42
9210032235129861529,F,40,F33-42
-4522486897703006604,M,45,M39+
-4744460138467121997,F,28,F27-28
-6748474555327074207,M,27,M27-28
-1828930859233031515,M,27,M27-28
5730851764802340136,M,35,M32-38
8390273559569229705,M,35,M32-38
-6076731708000635993,M,32,M32-38
6779522848886445807,M,32,M32-38
5268554607795148480,F,43,F43+
-6753088619684829072,M,33,M32-38
6814877058775772262,F,28,F27-28
622802624854680238,M,23,M23-26
8529455125075407288,F,30,F29-32
-4843485451100448687,M,50,M39+
7885045726201366678,M,29,M29-31
8280058654030162472,F,32,F29-32
3777315584375170187,F,35,F33-42
-377934750804140522,M,26,M23-26
4918127076064191573,M,26,M23-26
1457210736255520731,F,40,F33-42
-7743464289999421611,F,37,F33-42
-8730865728458138891,M,45,M39+
6967487969957248373,F,26,F24-26
-3666312802323766937,F,36,F33-42
-3101981898899163596,F,21,F23-
40481506840502385,M,33,M32-38
-3614015010480289622,M,36,M32-38
6609086206465736857,M,18,M22-
-1028819386619259259,M,20,M22-
69137287052145104,F,34,F33-42
-1142136409812684458,M,32,M32-38
2032258298961039674,M,36,M32-38
4983773728944314816,M,36,M32-38
911254620260774004,M,36,M32-38
-6793941303305191394,M,30,M29-31
1192503036152960805,F,39,F33-42
1276610941447479639,M,46,M39+
1192309041696649377,M,30,M29-31
-4305164310932867777,M,30,M29-31
2960779424649282633,M,30,M29-31
2757811014940557862,M,43,M39+
-5141441394062500976,M,43,M39+
-1747661741793131642,M,43,M39+
4681053706637477745,M,31,M29-31
-2338342703985323876,M,42,M39+
-147327990326006691,M,30,M29-31
1992796843233483955,M,29,M29-31
2000497016265592562,M,31,M29-31
-145622313072169450,M,31,M29-31
5910636918773921524,M,31,M29-31
-8073713984729393600,F,27,F27-28
5995662809560671989,F,48,F43+
4620968254307226746,M,34,M32-38
-2739104642274856945,M,25,M23-26
4143280230531976012,M,23,M23-26
-3582352548210323638,M,28,M27-28
-1423766906027933639,M,27,M27-28
7939142959697813819,M,24,M23-26
-2202554938350567439,F,31,F29-32
-4308478942867522244,F,56,F43+
-6122453086088184628,M,44,M39+
8848059918205036563,F,25,F24-26
5961428473300427529,F,27,F27-28
-1267922126392467729,F,46,F43+
1834460302314427995,F,28,F27-28
1292373776619455237,M,31,M29-31
-13711213596235897,M,26,M23-26
7099006843991652117,M,27,M27-28
4032503495261813621,M,26,M23-26
-4565986173836294904,M,38,M32-38
759215450909118770,F,24,F24-26
1137995469035434402,M,32,M32-38
6553654893717588560,F,33,F33-42
7898240527881729992,M,27,M27-28
-533718372235569043,M,24,M23-26
-2514039704280304987,F,45,F43+
-6453157014992107528,F,25,F24-26
-8709785350305745244,M,46,M39+
3345447548725150996,M,29,M29-31
-4772722289599399273,M,29,M29-31
-4750159302071285894,F,30,F29-32
-9138975682544318172,F,30,F29-32
-3288092338841687603,F,26,F24-26
-4594606154573415306,M,46,M39+
-4009289351142992626,M,46,M39+
3221908115963126205,M,29,M29-31
-3976204277734457339,F,35,F33-42
-7103681004701962092,M,21,M22-
-2977907228696724419,M,29,M29-31
8339739902825675564,M,29,M29-31
-7763042081310774723,M,25,M23-26
5164916912208310803,M,24,M23-26
-7101821999334274930,M,24,M23-26
1899482124749216306,M,30,M29-31
5805974016301445958,F,25,F24-26
-9020085966573599644,M,26,M23-26
1725725909301242751,M,19,M22-
4852856352128241107,F,24,F24-26
5467021123794456027,M,20,M22-
-6103428823204679494,F,20,F23-
-4378854698900430157,M,26,M23-26
-6000954451173881763,F,24,F24-26
-2603528729536808786,M,65,M39+
-7490782386903709952,M,24,M23-26
-3185897402979403646,M,27,M27-28
4339979785978956037,F,32,F29-32
2502067875364569715,M,43,M39+
1222549071564689423,M,26,M23-26
-460650951866513836,M,23,M23-26
-3320797672349153299,M,23,M23-26
3734462031696391359,M,23,M23-26
1849539707857165904,M,23,M23-26
5586913204635707934,M,23,M23-26
-178581217968612186,M,23,M23-26
-8055446065406727269,F,42,F33-42
2489097442648798656,M,38,M32-38
-3991278281713999725,M,24,M23-26
7748597899456665024,M,25,M23-26
-7368277768872179424,M,29,M29-31
-7562884255626594354,M,24,M23-26
-8442500459410602763,M,24,M23-26
6051489391920376397,M,40,M39+
-7640015336635078222,M,28,M27-28
655583005375939720,M,33,M32-38
4323046243217696474,M,33,M32-38
-7660360993295068030,F,44,F43+
-6544024510374515879,M,43,M39+
137287116452481343,F,47,F43+
2306052935600578838,F,28,F27-28
3116957047272485551,F,28,F27-28
1888481484885883303,M,40,M39+
5223056806899806665,F,27,F27-28
1546303659971505742,F,27,F27-28
907392024335339691,F,41,F33-42
8083534020276379240,M,25,M23-26
7791139130205220741,M,29,M29-31
6223585229997408672,M,33,M32-38
-806143948048775610,M,22,M22-
-7245461040679088689,M,29,M29-31
-8535807774701344439,F,29,F29-32
2125557478169492487,M,23,M23-26
-7493930181172809413,F,22,F23-
454557808601521997,F,22,F23-
-3072418540042369231,M,31,M29-31
5789804507724902317,M,31,M29-31
8226623953223887745,F,20,F23-
-4291448347937765096,M,33,M32-38
3823951039245361458,M,28,M27-28
292229927877091698,M,26,M23-26
1290203721336803600,F,41,F33-42
-1297793816236499836,F,47,F43+
7154568921124212527,M,29,M29-31
-7582667471614492201,F,63,F43+
-3729284918171631776,F,28,F27-28
-2795925840992488614,F,28,F27-28
-8185367069923802291,M,41,M39+
-4852823313386665332,F,24,F24-26
-106892974077205480,M,47,M39+
7991314131357112192,F,22,F23-
-7919245990318665176,F,62,F43+
5696667928265422004,F,20,F23-
1476515046742383707,M,26,M23-26
-4809885470330355189,M,31,M29-31
-2016561802606357873,M,31,M29-31
-5357693011740621381,M,31,M29-31
8556724358463741961,M,37,M32-38
6311039161423671320,M,35,M32-38
-1683637685173039890,M,24,M23-26
8512568859963888710,F,36,F33-42
8988303660517430356,M,30,M29-31
-2454143921373039489,M,31,M29-31
-4364685732548482071,M,27,M27-28
-6769356811024855622,M,27,M27-28
8088725908549727115,F,30,F29-32
-9182923830743954408,M,30,M29-31
2591329816195214232,M,23,M23-26
6924938972351761692,M,28,M27-28
2870194547273798533,M,28,M27-28
3707463310916480014,F,22,F23-
-3826578440448394244,F,23,F23-
-7531524823271451212,F,23,F23-
8705759792655961502,M,22,M22-
33763624334060329,M,24,M23-26
-4550537337546553732,M,24,M23-26
4289376944567103581,M,30,M29-31
5738800606021593955,M,30,M29-31
-606246303375841033,F,23,F23-
-4445592376202630135,M,24,M23-26
-6342937272299717031,M,38,M32-38
-5660139248227449855,M,30,M29-31
500855229042120604,F,19,F23-
-2835968995999646579,M,32,M32-38
5627730181189645845,M,27,M27-28
-7254401528888927807,M,32,M32-38
-3105612602642132508,M,27,M27-28
593989848280079748,M,21,M22-
7909070774645197667,F,32,F29-32
3679294231390035599,F,32,F29-32
6735434874931794382,F,21,F23-
7246573997519762105,M,32,M32-38
-5035668328355461507,M,21,M22-
2153716764621472435,M,26,M23-26
-420228960157958545,F,34,F33-42
7454790140038974243,M,22,M22-
3335792726460011032,F,32,F29-32
-5673083013213332914,M,30,M29-31
7783570551238554054,M,27,M27-28
-1799303872155340892,F,40,F33-42
-678026092493637695,M,22,M22-
8836945938001138447,M,24,M23-26
7044444073198030592,F,42,F33-42
1977050826073860214,F,25,F24-26
-2110324522774378537,M,26,M23-26
1725792625820644067,M,25,M23-26
-3066333681377280087,M,39,M39+
4286749590019023555,F,28,F27-28
-1570672211827965548,M,30,M29-31
3021869940277082362,F,20,F23-
-8521480546571309038,M,35,M32-38
-4855771603590545281,M,33,M32-38
7015197073421294288,M,28,M27-28
-8972140861990904384,F,24,F24-26
1191882805461877286,F,27,F27-28
3029115083621132477,M,26,M23-26
-1250260730618590051,F,23,F23-
-5878252850237800689,F,27,F27-28
-3619724118178478025,F,34,F33-42
9108429265791836628,M,25,M23-26
-4124343948477638987,F,22,F23-
-1064242936029480405,M,37,M32-38
-6549075799461411004,M,38,M32-38
5701988346550701250,F,31,F29-32
5077647533248479150,M,35,M32-38
2402191304422260729,M,35,M32-38
-5210076613523117865,M,20,M22-
720427233671847062,M,20,M22-
-7030786989512533336,M,34,M32-38
8844531192872640889,M,20,M22-
5979640319469987961,F,34,F33-42
-1045232734390420748,F,34,F33-42
-7555688829387086108,F,34,F33-42
-2198761869398757580,M,42,M39+
-9122476014594244201,M,36,M32-38
905166027922274444,M,39,M39+
768939518139136924,F,53,F43+
-5686374261721872893,M,41,M39+
4174460309742410463,M,43,M39+
8741152651827415631,F,22,F23-
-1106590421278603335,M,33,M32-38
-176823349039449041,M,26,M23-26
-1905418803529629185,F,42,F33-42
-8962482402364708255,F,32,F29-32
704995125581252089,F,29,F29-32
2411680134047596020,M,32,M32-38
-8225066477637064370,M,20,M22-
6514567480648169725,F,27,F27-28
1653930182502519269,F,32,F29-32
1591891931833306514,M,37,M32-38
298645494529164215,M,37,M32-38
5724212157946224378,M,37,M32-38
1933834250751131165,F,61,F43+
-2083661020787505884,M,31,M29-31
3478327808732257064,M,27,M27-28
5550879479909723762,M,30,M29-31
-3740582414518633789,F,28,F27-28
-655650725549367265,M,25,M23-26
4643237846983818412,M,25,M23-26
-8294621790798243487,M,21,M22-
9171380132964817805,M,41,M39+
-2911372683208564236,M,30,M29-31
-234004796643472076,F,28,F27-28
3221186513281046510,M,32,M32-38
-4995073135542136137,F,30,F29-32
-6499927506489373515,M,22,M22-
6378602622563658980,F,29,F29-32
-3743092919447779257,F,47,F43+
-8330819732504743296,F,65,F43+
5892366907471265498,M,42,M39+
-8495537888815752139,F,29,F29-32
2480541344299967952,F,26,F24-26
419668598039512081,F,55,F43+
-4447988376306368897,F,19,F23-
8509796455585148913,M,23,M23-26
3225324755742672993,F,24,F24-26
-3934460828611483211,M,22,M22-
-8617722429262040756,F,63,F43+
3789466606193180869,M,27,M27-28
5260766265936042062,M,28,M27-28
-8471072001773906813,M,75,M39+
5952635418238612429,F,41,F33-42
-6039282623321372126,M,42,M39+
4051948158699891861,F,34,F33-42
8863645243422614312,F,27,F27-28
-5378491107511334801,M,29,M29-31
-6921635751638526189,F,27,F27-28
-1646500084003993499,M,34,M32-38
620414556173411958,F,50,F43+
7395420144330902331,M,27,M27-28
-3119287740396210310,M,51,M39+
4716680868101318501,F,65,F43+
198672444204244468,M,26,M23-26
-8266220462480171265,F,27,F27-28
-4333611838005657143,F,27,F27-28
4036976360105549831,F,35,F33-42
-6274008080285440082,M,51,M39+
-2951839461102646027,M,51,M39+
5229215774418968906,F,40,F33-42
-4968154927622705128,F,53,F43+
-5232642613968592466,M,27,M27-28
1424181894843421081,M,27,M27-28
5821105954516870318,M,27,M27-28
3965057563561854252,M,27,M27-28
-1291931418342473618,M,37,M32-38
-5985208783980127485,F,33,F33-42
-518576864754101166,F,25,F24-26
4668529670502361387,M,18,M22-
-234527959803344089,M,47,M39+
7453615695074222790,M,37,M32-38
96887508102804883,F,22,F23-
8567091751285843768,F,22,F23-
-7924618844334839714,M,31,M29-31
2923794164697086105,F,28,F27-28
3175155966101913862,F,28,F27-28
7133057687497894390,F,25,F24-26
7805055442084280691,F,29,F29-32
4075941473982616348,F,25,F24-26
-4592765950331783778,F,28,F27-28
-2870259399741032861,M,23,M23-26
5717632837807310037,M,20,M22-
-5087040442633745014,M,19,M22-
8689287758778099802,F,24,F24-26
-8153136543744270242,M,53,M39+
-4364876568604018578,F,28,F27-28
8951164500928058054,F,28,F27-28
4953532704817364698,F,30,F29-32
-449641839958111460,F,26,F24-26
1069659200566963085,M,21,M22-
3507449188980146954,M,26,M23-26
650047542115256262,M,34,M32-38
-7226079990003859067,F,26,F24-26
965888420476741976,F,26,F24-26
-675254131672790428,M,29,M29-31
1999689558990009926,M,29,M29-31
7663282489891264853,M,22,M22-
8230302085395350265,M,40,M39+
1112442928363576135,M,35,M32-38
6857839965519473058,M,27,M27-28
9066173033573759997,F,26,F24-26
-223326747011671885,F,22,F23-
-8139136456862037982,M,20,M22-
2596378528040226983,M,29,M29-31
-2528288616400397961,F,40,F33-42
-8112007505723465978,M,31,M29-31
-2915976297189477330,M,31,M29-31
2000366625034930152,M,31,M29-31
675896328919929697,F,38,F33-42
-4351890519068872481,M,47,M39+
2033409740241381712,F,26,F24-26
1315525989930564136,M,53,M39+
-4314847752104530110,M,35,M32-38
-4121883571460517919,F,45,F43+
6343530074493427992,M,24,M23-26
-980074402968522303,M,24,M23-26
-3765721181875683252,F,30,F29-32
-993736554982037757,F,25,F24-26
5621463425291479232,F,25,F24-26
5809543017431850700,M,22,M22-
-7796202496985722857,M,28,M27-28
-677732470694749169,M,29,M29-31
-6681083784856909320,M,55,M39+
-1115182822524755901,F,43,F43+
-3137988389763609613,M,19,M22-
-6237471124821681363,M,30,M29-31
-7819752637240265259,F,31,F29-32
-6246371317347613510,M,20,M22-
-4578192761945228753,M,47,M39+
-6189531086867326537,M,21,M22-
-2222682399653175423,M,59,M39+
-491247490372826933,F,60,F43+
-2267019054829317126,F,25,F24-26
2290775828957586275,M,29,M29-31
-2936988309227797517,M,19,M22-
8884813411321314017,M,24,M23-26
-2250451460196787473,F,28,F27-28
-6164992336379692825,M,25,M23-26
-3343134934325683818,M,36,M32-38
-4522240755638242153,M,36,M32-38
-474560204465475716,F,29,F29-32
9089791445587337251,F,49,F43+
3769680576550263373,F,49,F43+
2882997610108306927,M,21,M22-
-6490464354815158797,M,23,M23-26
6509039409503336979,F,44,F43+
-4814793614000680392,M,24,M23-26
-9005081848992685298,M,24,M23-26
-7301544537376795379,M,31,M29-31
-1149171394904386768,F,31,F29-32
3238009352149731868,F,30,F29-32
7560042946304704742,M,19,M22-
6497223871824873802,M,19,M22-
-2479945646161184592,M,19,M22-
7201689955780888451,M,19,M22-
-1990421704913432900,F,29,F29-32
2745015875956290350,M,24,M23-26
-3964584414447809937,M,27,M27-28
-1703005166378713401,M,19,M22-
-5303560563304636708,F,24,F24-26
-2638886171020245998,M,39,M39+
7670147662087339645,M,79,M39+
-6519355257212508260,F,32,F29-32
-8206207420552744576,F,41,F33-42
-6691937146915680059,M,22,M22-
3310953341568080585,M,32,M32-38
-5514714136441329543,M,32,M32-38
-3862094941946000782,F,26,F24-26
6837120818099291953,M,27,M27-28
-7106328164488700658,M,21,M22-
227698751117138056,F,24,F24-26
2077218039794225464,F,30,F29-32
-2530248553402222456,F,20,F23-
5736711891873532730,F,45,F43+
8770233593107218097,M,24,M23-26
-7989122030988131364,F,29,F29-32
-4546870460291817937,F,26,F24-26
4942868272686210438,M,24,M23-26
-6180163656015811465,M,23,M23-26
8010857333896795636,M,19,M22-
-5472726492046718844,F,35,F33-42
-4620888029660244736,F,27,F27-28
4241231506274115801,F,39,F33-42
-3992437806233192141,M,26,M23-26
6242885537557569059,F,21,F23-
-6109567896954415506,F,26,F24-26
8997995259821809825,F,26,F24-26
-2434548223258754560,F,49,F43+
-7209199645366872811,M,26,M23-26
-6653424040851622457,F,28,F27-28
-7025598233925832422,F,27,F27-28
-265026151563036842,F,27,F27-28
-3140489837646337986,F,27,F27-28
1252523380797328412,F,30,F29-32
-40392067264131630,F,40,F33-42
-2710253828151719343,F,21,F23-
2122728458892178052,F,21,F23-
6384702850217971716,F,21,F23-
4551204820365871681,F,21,F23-
-8566597456681921268,F,29,F29-32
3544664602376381089,F,19,F23-
3182461068564792567,F,19,F23-
4769227742797458118,F,26,F24-26
-1684826609267635799,M,24,M23-26
-5541400069568852997,M,30,M29-31
-4859248610743834087,M,28,M27-28
-7891956438936167145,F,19,F23-
-8755038102040672262,F,40,F33-42
-851935094236825273,M,26,M23-26
-2544842705449826758,M,26,M23-26
7466739019062386599,F,18,F23-
8288391846384596540,M,26,M23-26
2842957504417113295,F,48,F43+
-4302691230102348678,F,48,F43+
5502609086914112039,M,33,M32-38
5139584242216145821,M,33,M32-38
2059926185400067138,M,52,M39+
-8791146267734188311,F,40,F33-42
6875434915866392350,M,20,M22-
3542986127374511489,M,27,M27-28
559679321315043045,M,19,M22-
1656631251025731132,M,40,M39+
-8510842691540845126,M,23,M23-26
2553846867245970390,M,22,M22-
7922773673836290992,M,27,M27-28
-3563443532735592766,M,27,M27-28
7557272857695967849,M,24,M23-26
-8096303773017008781,M,24,M23-26
-2825150729600893345,M,24,M23-26
-8150461911424177469,M,30,M29-31
6032790324019192085,M,20,M22-
500443613960765030,M,20,M22-
-7614501549834117035,F,25,F24-26
5663051372837079297,M,31,M29-31
-6995425684060383790,F,31,F29-32
-5428073356602051188,F,20,F23-
4344395311242073452,F,27,F27-28
6712665510103474839,M,29,M29-31
3915432605531142531,M,29,M29-31
-5173824977109513071,F,46,F43+
2767949163559365048,M,58,M39+
7040205444188986452,F,27,F27-28
847591263854798227,F,31,F29-32
6427463459916459827,F,24,F24-26
5810947229525860099,M,30,M29-31
-6028312667929381134,F,24,F24-26
-8491235757491797161,F,50,F43+
-7762153406980340481,F,33,F33-42
-7818734046541250476,M,46,M39+
-839063215504006325,M,26,M23-26
8920314442799166663,M,30,M29-31
5516578149267671198,F,25,F24-26
-3667354415703849724,F,31,F29-32
-2334980068754278903,M,48,M39+
-4032493571472777706,M,30,M29-31
2196818490702265723,M,36,M32-38
220664500936259175,F,36,F33-42
2064599096353381670,F,32,F29-32
4806310160199560306,M,40,M39+
5184596339344784286,M,36,M32-38
6454590718885284810,M,27,M27-28
6254249320260446304,F,29,F29-32
7530504244789915787,M,25,M23-26
-5993866744526264083,M,28,M27-28
2019221979085023669,M,41,M39+
4965795184540573791,M,37,M32-38
-5855514838103626175,F,28,F27-28
-595545600266926505,M,28,M27-28
-5585718693005898836,M,28,M27-28
8501415978433097155,M,27,M27-28
-5002537713828412666,M,27,M27-28
-6932752663915945170,F,43,F43+
6888665217318760240,F,29,F29-32
-843419335342716148,F,34,F33-42
-6276686728222943569,M,22,M22-
-5586823486387490223,F,28,F27-28
4678291296434127257,F,28,F27-28
-2693548668727034432,M,28,M27-28
3160269724671671257,F,48,F43+
-7781824176558126680,M,26,M23-26
5065859768864559011,M,26,M23-26
2504585688471408488,M,32,M32-38
1594577060950492592,F,29,F29-32
6155769784449121857,M,37,M32-38
486708826262689003,F,39,F33-42
-1756157021131411104,M,29,M29-31
-1132687465610322839,M,29,M29-31
2947698979180267152,F,28,F27-28
-8549486473279605026,F,20,F23-
5920343449563437201,F,29,F29-32
