RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE,ID,ACTION
38852,16803,119596,119597,120823,118890,123957,118398,118892,3203,1
42093,818,117961,118300,123719,118784,240983,290919,118786,7288,1
1023,13876,117961,118386,118404,118841,240982,118643,118843,5204,0
33248,4887,117961,118343,119598,118422,300136,118424,118425,13708,1
33233,15967,117961,118300,124942,118321,240983,290919,118322,20995,1
20299,61026,117929,117940,117884,117879,117886,19721,117880,6923,1
45058,16973,117961,118300,124942,118747,126309,118453,118749,32585,1
42656,3285,117961,118225,120663,118530,278014,118131,118532,27625,1
14854,55743,117961,118300,28618,120690,127922,290919,120692,11998,1
27755,21556,118006,118007,117941,117879,122240,19721,117880,11197,1
3853,4821,117961,118343,119598,307024,294485,118331,118332,13968,1
14354,65507,118000,118001,119181,117905,117906,290919,117908,31372,1
75639,41804,118315,118463,118404,136701,162182,124487,136702,12921,1
39262,3197,117961,118386,120361,117905,117906,290919,117908,6665,1
78855,49889,118315,118463,118404,118321,117906,290919,118322,3240,1
941,770,117961,118300,120722,118747,130134,118453,118749,16929,1
20272,83497,117910,117911,117884,117885,117913,117887,117888,3309,1
78518,49353,117961,117962,118910,118321,117906,290919,118322,10358,1
917,1030,117961,118343,120722,118361,118362,118363,118364,363,1
15723,15824,117961,118225,120323,122849,120324,119095,122850,20107,1
45517,7079,117961,118343,118514,118685,262400,308574,118687,11017,1
42085,4475,117961,118052,118706,118728,301534,118295,118730,24054,1
4696,6993,117961,118343,118514,117905,117906,290919,117908,11789,1
74867,13781,117961,118386,121961,120516,123107,120518,120519,4726,1
25287,17640,117961,118052,121668,118259,234813,290919,118261,8738,1
75206,35191,117961,118446,118447,118777,279443,308574,118779,19324,1
42031,71391,117961,118386,118522,118278,229232,290919,118279,16855,1
80195,4945,117961,118300,118360,118636,171056,118638,118639,1641,1
24016,44012,117961,117962,119223,123670,139296,121916,123672,30786,1
27356,56199,117961,118052,118881,118321,117906,290919,118322,20901,1
43248,7022,119062,119091,118535,118321,117906,290919,118322,1172,1
73118,27104,117961,118327,118507,118890,138290,118398,118892,4500,1
45144,14695,118602,118603,117941,117899,118568,19721,117900,13465,0
20364,49646,119691,119692,118635,120903,118406,119695,120904,22469,1
16191,8243,117887,118178,118320,117905,117906,290919,117908,30431,1
34950,5899,117961,118327,120318,118777,296252,308574,118779,25633,1
34924,34608,117961,118327,118320,118321,125206,290919,118322,3364,1
27589,15615,118752,118753,119121,280788,280788,292795,119082,25071,1
27124,3697,117961,118327,118933,118451,130134,118453,118454,12665,1
17308,18011,117961,117969,118560,118674,131356,19793,118676,1410,0
18072,4519,117961,118300,118783,117905,240983,290919,117908,12479,1
1020,71899,118990,118991,118992,135123,292871,120302,135125,32095,1
75639,15504,117961,118386,123656,118321,117906,290919,118322,6666,1
79978,7399,118212,118213,123201,117905,117906,290919,117908,11332,1
80195,46476,117902,117903,120171,117905,117906,290919,117908,17199,1
75718,50801,117902,117903,277693,120773,118959,118960,120774,22884,1
15064,2803,117961,117962,118791,118054,120238,117887,118055,14900,1
79616,70264,117961,118343,118437,118523,310608,118331,118525,23706,1
74071,26312,138798,138799,120539,118321,117906,290919,118322,2131,1
34991,5249,117961,118386,123144,118396,269406,118398,118399,1797,1
80804,15542,117961,118300,118395,118396,300044,118398,118399,15378,1
35376,8415,117961,118052,118881,117905,117906,290919,117908,7727,1
80780,3225,117961,118327,118929,118321,117906,290919,118322,4575,0
14354,19706,117935,117936,117878,118568,118568,19721,118570,5190,1
25570,5524,117961,118343,118514,118321,290919,290919,118322,8167,1
4675,15918,117961,118327,118320,120690,136365,290919,120692,19506,1
18072,18097,119280,119281,117945,117946,130662,292795,117948,15732,0
27837,195311,119301,119302,119303,118784,233216,290919,118786,21749,1
25240,50040,117961,118327,118391,118777,279443,308574,118779,12410,1
73789,4853,118887,118888,120126,118172,301534,249618,118175,20659,1
35896,52972,118212,118213,118507,118863,157370,118398,118865,523,1
79092,3230,117961,118386,121961,120348,249620,118295,120350,3089,1
33054,17218,117961,118300,118395,123067,269406,118398,123068,29921,1
77659,53241,117983,117984,117878,118568,292195,19721,118570,11619,1
29025,5186,118887,118888,124656,118912,309291,118424,118914,21695,1
43542,2270,117961,118413,120666,120773,118959,118960,120774,1996,1
78972,17561,91261,118026,118202,118278,118260,290919,118279,21637,1
1020,27,117961,118413,240766,117905,172635,290919,117908,17916,1
4675,6071,117961,118413,122007,118321,118448,290919,118322,11819,1
76465,3770,117961,118343,118395,118890,125128,118398,118892,19105,1
18524,14789,117961,118327,127470,117905,117906,290919,117908,11602,1
20208,2299,117961,117962,119223,123045,118959,120518,123047,2831,1
15740,25,117961,117962,122224,118321,240983,290919,118322,8269,1
23842,4199,117961,118225,118403,118321,117906,290919,118322,7489,1
41971,70078,91261,118026,118063,128422,128423,118453,128424,26458,0
6960,51165,117983,117984,117878,118568,120877,19721,118570,26833,1
16199,72347,117961,118413,120370,117905,117906,290919,117908,29400,1
60007,26320,117961,118327,118391,118321,117906,290919,118322,26185,1
42031,25303,117961,118386,118522,118784,147114,290919,118786,1299,1
42135,21943,118006,118007,117941,118568,292195,19721,118570,6273,1
25883,3688,120883,120884,118378,119192,300603,119184,119194,5499,1
27416,11987,118006,118007,117884,117885,117886,117887,117888,6447,1
40438,7411,117961,118386,118746,118747,152307,118453,118749,15613,1
32270,48956,117961,119256,120356,118028,118368,117887,118030,15126,1
41805,1755,117961,117962,119223,125793,305057,118643,125795,27740,1
20294,60238,117916,118011,117941,117885,117913,117887,117888,29380,1
20115,6890,117961,118446,118684,118321,117906,290919,118322,17864,1
73218,7519,91261,118026,118202,118784,124402,290919,118786,17985,1
31996,49961,117961,118225,118403,118321,117906,290919,118322,10151,1
18418,2260,117961,118343,119598,120497,223125,118424,120499,21475,1
40438,27214,117961,118386,118692,118685,279443,308574,118687,7067,1
35068,1923,117902,117903,118783,117905,117906,290919,117908,28924,1
39333,19832,117961,118327,123901,117905,117906,290919,117908,25740,1
45904,25362,118006,118007,117920,117879,117897,19721,117880,20045,0
25278,3085,117961,118300,127284,118826,236735,118424,118828,15116,1
37383,4434,117961,118052,120671,118321,118448,290919,118322,28452,1
28294,1350,117961,118052,120096,118321,117906,290919,118322,8747,1
84052,671,117961,117962,118352,117905,152344,290919,117908,21209,1
74412,16756,119062,130600,139677,117905,290919,290919,117908,5680,1
4675,44062,117961,117962,118910,117905,117906,290919,117908,11549,1
34950,5496,91261,118026,118202,118321,117906,290919,118322,16781,1
26986,46254,117961,118327,126310,124886,123881,118643,124888,1537,1
4672,46149,117961,118327,4674,118784,174486,290919,118786,18890,1
29304,58454,118953,118954,118810,120033,275613,19793,120035,32643,1
100039,5767,117961,118343,118344,118321,117906,290919,118322,26591,1
78023,59000,118181,118182,117941,117885,117913,117887,117888,5555,1
41497,333,118216,118217,117884,118568,281735,19721,118570,3010,1
36014,2296,117961,118413,277693,118451,130134,118453,118454,22078,1
278393,4716,118290,118291,120026,120344,165069,118424,120346,17107,1
91171,4659,117961,118225,120663,118321,117906,290919,118322,16684,1
75078,18686,117961,118386,121883,117905,117906,290919,117908,30077,1
3853,1116,117961,118343,123454,118321,117906,290919,118322,21017,1
44861,22854,117902,118041,131461,119778,174194,19721,119779,7328,0
27348,5317,117961,118300,118825,120344,152816,118424,120346,12486,1
3853,3990,117961,117962,118409,120516,123107,120518,120519,4185,1
42093,5701,117961,118052,120709,118207,174445,270488,118209,31134,1
79602,41795,118315,118316,118317,119351,133886,3130,119353,15146,0
28149,5177,117961,118386,125016,118685,178199,308574,118687,9549,1
42972,86098,91261,118026,119243,273308,126864,249618,118232,11496,1
38,8283,117961,118327,118933,118321,117906,290919,118322,13647,0
45652,7067,117961,118225,118403,118321,240983,290919,118322,31124,1
80701,54618,117961,118052,118992,118321,117906,290919,118322,28392,0
38723,851,117961,117962,122215,118784,117906,290919,118786,31236,1
25569,2612,117961,118327,123901,118784,147114,290919,118786,13147,0
78270,7424,5110,117954,122672,130857,125539,308574,130858,4582,1
79092,2409,117961,117962,117904,127782,123170,290919,127783,31258,1
4675,1450,117961,118300,118437,119962,168365,118205,119964,7367,1
38704,66843,117916,118150,117941,117885,117913,117887,117888,10681,1
74161,2290,117902,117903,118403,128422,122352,118453,128424,143,1
74403,15623,118169,118170,119262,117946,125711,292795,117948,32436,1
26437,50550,117893,117894,117895,117885,117913,117887,117888,23817,1
16524,4994,117961,118300,118514,126184,128532,118762,126186,25009,1
33232,1725,117902,117903,118507,118028,118368,117887,118030,29708,0
1014,7495,117961,118225,119924,117905,117906,290919,117908,9344,1
76414,91747,117961,118327,119830,118784,117906,290919,118786,14141,1
77386,70062,117961,118386,118387,117905,117906,290919,117908,23349,1
34924,7807,117961,118327,118518,120097,146705,270488,120099,1212,1
17308,2296,117961,118413,277693,123737,127475,118960,123738,23439,1
26900,15398,118169,118170,118575,130479,139169,119784,130481,24203,1
38268,46767,117929,117930,117912,117885,117913,117887,117888,29731,1
38704,26229,117916,118011,117941,117885,117913,117887,117888,9261,1
80799,1840,117961,118343,118514,118321,240983,290919,118322,14086,1
81058,4932,117961,118225,119824,123737,147851,118960,123738,31123,1
4675,7675,117961,118225,120535,120647,311441,118398,120649,27811,1
45796,4199,117961,118225,118403,118321,117906,290919,118322,21811,1
52366,25,117961,117962,122224,117905,240983,290919,117908,20167,1
43167,17514,117961,118343,121747,118321,117906,290919,118322,28046,1
33147,53150,117902,117903,128935,118863,142453,118398,118865,23600,1
43629,45964,117961,118386,118896,125793,125794,118643,125795,5994,1
27416,71163,117910,117911,117912,117879,117886,19721,117880,20151,0
20737,11305,117929,117930,117920,121067,229187,121069,121070,4272,1
5045,4175,117961,118343,119598,120497,133686,118424,120499,14923,1
42093,3136,117961,118343,118856,118451,130134,118453,118454,30684,1
6042,5504,117961,118300,118514,117905,117906,290919,117908,786,1
42976,50736,117961,118052,118821,118321,117906,290919,118322,11049,1
3853,5039,117961,118343,123125,118777,279443,308574,118779,14785,1
25740,2908,117961,118343,118979,118980,301534,118295,118982,18100,1
33230,33266,117961,118300,123719,118784,118785,290919,118786,25283,1
29771,69089,117961,118300,117970,179731,131312,117887,117973,27226,1
43012,23111,119691,119692,118635,122967,190850,119695,122969,15792,1
25677,4566,119062,119091,118992,118028,130134,117887,118030,12379,1
22662,124899,117961,118327,120171,118890,149216,118398,118892,7853,1
39264,20219,119280,119281,117945,280788,280788,292795,119082,30869,1
34579,771,117961,118300,120722,118784,213944,290919,118786,27168,1
80448,197,117961,118413,118414,118784,240983,290919,118786,13016,1
3853,7539,117961,118343,119987,117905,117906,290919,117908,14873,1
74227,44022,117961,117962,122215,117905,240983,290919,117908,14259,1
6195,3053,117961,118225,120663,121594,131163,4673,121596,19289,1
42085,119074,118163,119075,119076,118834,124426,118424,118836,4626,1
33245,1030,117961,118343,120722,118361,127527,118363,118364,17380,1
41570,17465,91261,118026,118202,118278,118260,290919,118279,24412,0
18394,820,117961,118300,123719,118777,279443,308574,118779,28727,1
7678,15417,117961,119256,119257,126684,130913,292795,126685,154,1
78410,5909,117961,118446,16232,132583,132584,118762,132585,23630,1
27124,50728,117961,118327,123631,118502,157266,118504,118505,11468,1
1020,7023,117961,117962,119223,118054,118054,117887,118055,22634,1
3853,2837,118887,118888,118631,118422,300136,118424,118425,28200,1
81450,4928,117961,118343,123055,120006,128578,118424,120008,8055,1
2342,46503,120140,120141,121589,120952,120953,118453,120954,23927,1
74001,46546,117978,117979,117912,117885,117913,117887,117888,21907,1
1969,1999,118084,118085,117920,118568,123239,19721,118570,27206,1
25266,7084,117961,118386,121961,118321,117906,290919,118322,23889,1
5893,3667,118000,118001,117878,118054,311261,117887,118055,8926,1
77977,3811,120864,121013,118395,118396,269406,118398,118399,156,0
80661,46608,118315,118463,122636,120773,123148,118960,120774,26603,1
74310,3788,117961,118343,120722,118321,117906,290919,118322,3085,1
81524,4850,91261,118026,118027,119409,216624,119006,119411,27362,1
32270,4961,117961,118343,118833,307024,294485,118331,118332,1552,1
13878,22356,117926,118124,117920,118568,122142,19721,118570,13393,1
27230,49850,117961,118413,122007,117905,118260,290919,117908,556,1
77249,51226,117961,118327,118320,118641,164752,118643,118644,2148,1
42502,70264,117961,118343,120722,118777,279443,308574,118779,11987,1
34548,25194,117961,118343,123125,117905,117906,290919,117908,495,1
18072,51746,118752,118753,117945,118805,118806,118474,118807,28236,1
22271,7076,117961,118225,120041,119093,124352,119095,119096,2321,1
37672,4810,117961,118343,118833,118422,300136,118424,118425,17296,1
6302,50581,118114,118115,117884,117885,117913,117887,117888,151,1
75834,141,117961,118225,122273,120773,118959,118960,120774,31776,1
78226,7520,117961,118343,124725,118321,117906,290919,118322,28160,1
14570,27576,117961,118300,119019,119849,311057,118638,119851,27579,1
38603,7370,117961,118413,118481,117905,117906,290919,117908,1364,1
4675,8505,117961,117962,118352,118321,117906,290919,118322,18122,1
19998,3486,118752,119070,119781,118563,171750,270488,118565,19385,1
43952,50806,117961,118446,119961,118054,118054,117887,118055,18799,1
35068,4192,117890,117891,117878,118568,292195,19721,118570,23345,1
5676,1475,91261,118026,118450,118028,153719,117887,118030,20596,1
42807,16654,118181,118182,117920,118568,132124,19721,118570,15696,1
45300,4189,117961,118343,119987,307024,311622,118331,118332,19267,1
5112,61016,119596,119597,119703,118912,174408,118424,118914,3720,1
45560,5526,131853,131854,120370,118321,117906,290919,118322,7127,1
39393,18686,117961,118386,128823,118321,117906,290919,118322,9533,1
14570,70479,118953,118954,117941,117879,117886,19721,117880,17272,1
87824,3332,117961,118343,121747,118784,130735,290919,118786,5471,1
79285,7615,117961,118300,120059,118777,132558,308574,118779,19585,1
81076,6482,117961,118052,118992,118321,118448,290919,118322,26371,1
23722,7020,118169,118170,121716,120611,136293,249618,120613,4823,1
4675,2610,117961,118327,121979,118318,168365,118205,118319,21088,1
19310,14551,5110,117954,117895,118568,281735,19721,118570,15479,1
80652,20394,117961,118052,119954,122129,305057,121916,122131,12653,1
34150,16928,117961,118446,120317,118321,117906,290919,118322,16727,1
25442,98025,5110,117954,117895,117899,117897,19721,117900,4136,1
33153,125466,117902,117903,120171,120990,157414,118398,120992,27855,1
42969,49353,117961,117962,118910,118321,117906,290919,118322,19572,1
80690,5633,121005,151110,5606,118321,117906,290919,118322,20906,1
75910,7287,117961,117962,119223,118278,118260,290919,118279,18607,1
30564,85475,117961,118300,123472,117905,117906,290919,117908,12388,1
44944,15904,117961,118052,118053,118636,121809,118638,118639,2121,1
28834,16850,117961,118225,122298,120591,127477,119095,120593,6858,1
6725,6846,117961,117969,6725,126264,146516,6725,126266,992,1
