device_id,phone_brand,device_model
-985566514061798107,华为,Mate 7
-4676468660408884543,三星,I9118
2392120627035902610,小米,MI 2S
-5422222189097128376,小米,V185
1441810105524884269,三星,Galaxy A7
7607246195457180195,ZUK,Z1
494812211403169105,OPPO,R1C
-6649872805095769356,小米,红米2
-5169129200056136288,奇酷,青春版
2156365244461274329,小米,MI 4
-1457515001936992304,三星,Galaxy S6 Edge
9143816259711062465,三星,Galaxy S3
-8694933526943017722,摩托罗拉,Moto X Style
-7006846352408261433,华为,麦芒4
529522939234911352,乐视,超级手机Max
5647444392500706979,三星,Galaxy Core Max
6173131034529612523,vivo,X5V
7109458885842717850,三星,Galaxy Trend 3
4800583910606748752,华为,荣耀X2
-6780843307367504151,三星,Galaxy Core Mini
905780432137593854,华为,B199
2844842960485874578,华为,荣耀6 Plus
8103493948108696064,酷派,大神F2全高清版
-9114131814407133691,vivo,X5V
-4995671438514203421,三星,Galaxy Note 3
-7789240705679370662,小米,红米
1459565828486041447,华为,C8818
7383228863424622044,乐视,超级手机1
-400544601861285975,vivo,X1ST
62010740043033477,魅族,MX4
2203644729569547173,小米,小米note
-6099309864413214345,三星,A688t
-3746560735471035284,vivo,X5M
4549387947541664949,vivo,Y33
8786043171352025058,小米,红米1S
-4098211844732212631,OPPO,R5
1922918151681732812,三星,Galaxy S4
-6576774122740816475,三星,Galaxy Note 2
-4133216564265374770,小米,MI 4
-7020012970475236067,三星,K860i
3213578373149815375,酷派,锋尚
-3960244767157885317,华为,荣耀3X
-5252997706733574518,vivo,X5SL
6585906816113140002,魅族,MX3
-8473479441305496340,vivo,Y11
-4725124674897858709,三星,Galaxy Grand Neo Plus
8356298908498058247,华为,荣耀3X畅玩版
-4169605601952843381,三星,A788t
6029352613180069509,小米,MI 2S
6860966044209575290,小米,红米Note2
-4072300583780449558,华为,荣耀6
8656718652904657940,华为,荣耀畅玩4C运动版
-2068867977076591429,三星,Galaxy Note 3
1608212835063648578,小米,红米1S
7581074697549480474,vivo,X5Pro
-7098327507549720348,华为,Y500
2303941416075992909,华为,C8813D
-8602147965803171880,vivo,Xplay
3020769016382465619,三星,Galaxy Mega 5.8
9104732832884335165,vivo,Y22L
6698608799253004567,小米,E3
2886212820807691541,三星,Galaxy Note 2
225483220135944463,华为,Mate 7
2580200208575533937,三星,A320t
7251777732893087562,三星,Galaxy Win
-2590139737625435621,魅族,MX3
-8137621917426524856,vivo,X3L
-7611853759047005095,vivo,X5SL
1594355661583887272,小米,红米note增强版
-8006379673496594769,小米,M3
1412597108330623952,小米,MI 4
3345989502875789509,小米,红米Note2
9114438709176984408,小米,MI 2S
-1071244035498148986,魅族,魅蓝Note 2
96866802909762203,三星,Galaxy S5
4188441445183346732,酷派,8198T
775808463680515780,小米,note顶配版
-2733288587999741257,小米,MI 3
-3550070222857235638,魅族,MX4
3522740700051495757,小米,红米2
3766394160887119655,三星,Galaxy E7
-1995460648409445564,酷派,7295
7597412338876122019,三星,Galaxy S5
-6252542132529161417,酷派,F2
1290433984583319500,魅族,魅蓝2
8333260145183698894,三星,Galaxy S6 Edge
-4402564520258116966,华为,HN3-U01
-6501868103180790648,魅族,MX4 Pro
2299470703720773261,海信,M10-M
-6192426577632378547,酷派,8702D
8730865910653025999,魅族,MX4
8680730344969862366,vivo,X3L
-7069532529822967973,酷派,8017
-6700344099049440082,小米,红米2
9128700614263312730,vivo,X710L
-2477752449348056781,华为,荣耀畅玩4X
8562455172408538074,小米,MI 2S
8161297053804267721,OPPO,R809T
-8383518040974327697,酷派,F2
4677464676990524848,三星,S898t
-6955453552745952129,小米,小米note
1174550518919173180,小米,红米Note2
-8648432592533386722,华为,荣耀畅玩4X
-3456041151136135505,OPPO,R7
2570450461227247452,三星,Galaxy Note 2
-6549423013590328157,HTC,Desire 816
-8574165206758435035,vivo,Y37
1443074032510886559,三星,Galaxy E7
7385811426264576185,小米,红米
-2671991813791265452,OPPO,R827T
6216956902526641094,魅族,MX4
-1277148995058988041,魅族,MX4 Pro
-4445274330813587459,酷比,S1
-1788945261083112137,华为,荣耀7
-5358427910083551054,语信,红辣椒Note
4170263833139752944,小米,MI 3
-7100837497161627311,中国移动,M811
3723835998756185532,酷派,大神F1
5720639973561284864,三星,Galaxy Note 2
-3803956095071502732,小米,红米Note2
-4935620508366721556,OPPO,R7
-7865159874262882885,小米,红米Note2
3859003730307784332,天语,Touch 3
1131470949014013527,华为,荣耀3C
7577280955864615071,三星,Galaxy Note 3
-3106381249731721457,vivo,X5Max
6853328803023346691,华为,荣耀畅玩4C
6270299226589340540,三星,Galaxy Note 2
-1512797118827929718,OPPO,R5
1908863623849946913,小米,MI 2S
5022569330818492152,小米,红米2A
5703764679368354742,小米,红米note增强版
6061136154758022356,华为,荣耀6
-5811942673077371448,OPPO,R3
7076014366996870789,小米,红米1S
1523756071544374106,vivo,Y927
-4140597240081592461,魅族,魅蓝NOTE
-6732197853826962209,三星,S5830I
5400961378745499735,优米,R1
5026750602672103742,华为,荣耀6
7622587587741608859,努比亚,My 布拉格
5420097126506128666,vivo,X5L
8008713946253748457,魅族,M031
1512142405598124874,vivo,Y13iL
8773495783333240878,小米,红米2
6208732493490195407,三星,Galaxy Style DUOS
-1567080482010880191,魅族,魅蓝2
1021236494310719769,小米,红米Note2
7540533301999851293,三星,Galaxy Note
-6647619431042647063,华为,C8817E
3049359366301452122,三星,Galaxy Trend DUOS 2
-2817092699356543764,锤子,坚果手机
-7981765660691495486,小米,红米1S
2116272082314436245,华为,荣耀7
5671702088326685646,小米,红米
-2052859347947675380,三星,A2580
1817795283744081716,华为,荣耀畅玩4X
-5980426926053443814,魅族,MX5
5811411196288830891,三星,Galaxy Note 2
-2809878756723151516,三星,A3800d
900972187477625690,华为,荣耀6
-6352233465339274348,华为,Mate 7
-7338945664797718503,三星,乐檬K3 Note
-3508736153727014592,vivo,X710L
888605866100446674,vivo,X3T
-5466931959430942480,vivo,X3T
175144471003187221,小米,红米2A
-9178662423565919424,OPPO,R7
969705647308378130,华为,荣耀6 plus
1145184172125730503,中国移动,A1
-4789382773724040510,三星,S658t
-6122570589351677451,华为,荣耀畅玩4
-1971027463145305276,vivo,Y20T
1293572014819440013,OPPO,A51
2638905585135830343,三星,S7568
985357795198410741,华为,荣耀3C
-5200236616001374947,小米,MI 4
4715158151470933485,三星,黄金斗士Note8
1389700488342613202,小米,MI 2A
-885178501894404569,OPPO,R827T
-4792328715690391282,vivo,X3L
-3446320536092037864,三星,Galaxy S4
5207056741227362993,OPPO,R815T
-5278927457438202130,华为,荣耀3C
-1505311023064080698,华为,荣耀6
7756532867411484892,三星,Galaxy A8
8934327485818345604,华为,荣耀6 Plus
-4479990187884840653,vivo,Y27
-8066626557762461269,华为,Ascend P8
-294513091412875579,三星,A788t
-6228018643443266522,小米,小米note
-7861030403102867708,vivo,X5Max+
2147560630324299179,三星,Galaxy S6
9036919769512447934,酷派,大神F1
-4861409191455748009,三星,Galaxy Tab S T800
571026350726230524,华为,Ascend G7
-5467988809903711156,小米,MI 3
-5185993860439858165,OPPO,Find 5
-8544722375315943238,小米,红米note
6409320257284850227,华为,P8 Lite
5592587623229081627,三星,Galaxy Grand 2
6289631132289766037,小米,红米note
3910717027577716032,小米,天鉴W900
2688007538323061282,vivo,X5L
-5878795451392937071,小米,小米4C
2671863202539727149,华为,荣耀畅玩4C
-185421720693435579,小米,红米Note2
-225828094242486734,OPPO,R819T
-5045016785919753553,联想 ,U817
98313509880633285,三星,Galaxy S4
-6305650938686509071,魅族,魅蓝Note 2
5812872334371803878,酷派,锋尚
1849512764424018992,华为,荣耀畅玩4
-5639261017783282973,小米,红米note增强版
912935486792363559,魅族,魅蓝NOTE
-5368528494901499986,OPPO,R830
3486575810284249935,小米,小米4C
8989758904191713810,三星,Galaxy S6 Edge+
5735310373854712366,魅族,MX3
-3626666493474909655,vivo,Y23L
5755961945590699957,小米,红米Note2
4352015271316399877,华为,荣耀7
-107198206323116274,OPPO,R2010
188251844565732261,小米,红米note
-1326938022830395991,三星,Galaxy S3
-5018369995285284513,努比亚,Z7 Mini
584025088707396657,OPPO,R7 Plus
-8287075276429723181,小米,红米Note2
-1519057907754421951,vivo,X5Pro
-2524518044292292519,华为,Ascend P8
5861079180164413050,华为,荣耀3C
-6341013796579977985,三星,Galaxy Note 2
-5989830889723010892,酷派,8705
7087869635034063274,三星,S920
-8435126546496090424,HTC,One M9
5060898746700204299,魅族,MX4 Pro
8597830538962525025,小米,小米note
-3554879429075008892,魅族,魅蓝NOTE
5126949297734983329,小米,红米2
-2396752884134287860,三星,Galaxy A7
-3935773095376428456,OPPO,R819T
-8530352183215408878,vivo,X3T
-8725459924923682027,小米,MI 4
-4220900432334669799,三星,Galaxy S4
1703533577195679501,vivo,Y23L
361640883807027225,三星,Galaxy Note 3
8350966348798814767,华为,G750-T20
2654754484543623954,小米,小米note
-5286895551829465467,华为,P8 Lite
5373634078545908548,三星,Galaxy Note 2
7907187640413744603,三星,Galaxy S4
3768001296789912706,华为,荣耀畅玩4X
-1543920940181440501,小米,S7
697853201468660238,三星,Galaxy S4
-1864222603332678010,华为,P8max
-1841748456490690643,魅族,魅蓝Note 2
-2053677329321875643,三星,Galaxy Mega 6.3
4911324360354367119,魅族,魅蓝Note 2
-3270872886580776715,OPPO,R3
-3259353718883550972,三星,Galaxy Grand Prime
-237342538670634000,vivo,X5SL
6603421046340669450,小米,红米
6463510678907249882,三星,Galaxy S6 Edge+
-546044953843307817,华为,Mate 7
-1769599226863395231,小米,红米note
5595729315258231658,小米,红米note
-2010017430490885252,华为,Ascend G700
-4265079497377905876,魅族,MX3
-1919029435867652107,酷派,锋尚2
241727493607772077,小米,MI 4
6887479523099993489,OPPO,Find 7
2541364905611183755,OPPO,1107
-1300304001909800162,奇酷,青春版
-1169761612664935724,酷派,大神F2全高清版
-1707575664873571480,华为,Ascend G700
-1193844954775469267,OPPO,R7 Plus
-1454518832815373388,华为,Ascend G700T
6166161643783519058,华为,荣耀畅玩4X
2446952530342566218,三星,联想黄金斗士S8
3427941091442204613,华为,Mate 7
-7480020808069128104,华为,荣耀畅玩4X
7523509849948153448,魅族,M9
-4502276230597891694,一加,One
3354525673349670620,华为,荣耀6
-4028953980468982331,vivo,Y23L
-5432427096294200456,华为,荣耀4A
-4592660860433164526,小米,红米Note2
6400438916227517885,魅族,MX5
-1556682888241097888,酷派,大神F1
-3242274021982629880,OPPO,R7
-8977436000408316592,魅族,魅蓝Note 2
-1834086199894193957,华为,麦芒3
8179404322186988934,三星,乐檬K3
-891271612760098734,华为,Mate 7
-8769423598453878763,小米,红米Note2
1963421145739178603,vivo,X5M
8498933383697310823,小米,红米Note2
-8563935019200255150,OPPO,U707T
812192650581626680,小米,红米1S
-3381819603063463770,三星,S7568
1614497661542460547,华为,荣耀3C
8332533484346254047,酷派,F2
-3821923310483245920,ZUK,Z1
4835764574455482148,华为,Ascend P8
3245293729082577795,vivo,X5Pro
-8777268816216242215,三星,S5831I
-4138487589360416950,三星,Galaxy Note Edge
-1421583491894241697,三星,Galaxy S5
-1396525139728158713,魅族,魅蓝2
-7962512770079432360,华为,荣耀7
4631539316912662876,酷派,锋尚
-9187300355912305360,HTC,One M8
-3509272585725917339,三星,Galaxy S6 Edge+
-850371147733587322,HTC,Desire 626
-4952006525036410697,努比亚,Z7 Mini
5290087130845013025,优米,UIMI3
914539185979262484,三星,Galaxy Premier
-8809407806862110073,三星,Galaxy Premier
-4152433020473447997,小米,红米2A
4134734098237286187,小米,MI 3
3556576015004900603,OPPO,R813T
-8145167115256726544,魅族,MX4
-9098425348371810430,小米,MI 2
-4586235261743447602,小米,红米note
-8740159811251460690,小米,红米2A
-6505726280822003645,优米,3
-7604363099047717428,vivo,X5Pro
-2573667444670342743,vivo,X5Pro
702012668836109909,小米,MI 2S
-8619523501481004899,小米,红米Note2
4570121048130903053,小米,红米2A
-928673679407906988,三星,Galaxy Grand Prime
-6016619501883688436,vivo,Y13iL
3855237603212967270,小米,MI 4
4963801116654352819,联想 ,威武3
233136740431750766,三星,Galaxy Note 4
8260357939782898264,华为,P8 Lite
-3446043329641179766,酷派,春雷HD
-3380615779408915691,华为,荣耀畅玩4X
692885338584530657,努比亚,Z9 mini
-363152922890992545,华为,荣耀3C
4945872892441347571,三星,Galaxy Mega 5.8
4025075264514022526,vivo,X5V
-5573507883528401862,OPPO,R7
4617446784359462808,三星,Galaxy Note 3
1798162005703890698,vivo,X5Max+
-3091159921648718258,OPPO,1107
4356265923339004744,魅族,MX5
-3835498865643115100,vivo,X3L
627701033915506444,华为,荣耀畅玩4C运动版
2776709102324365638,三星,Galaxy Note 2
-1348656090426986369,华为,Ascend P7
-801397136575992066,小米,小米note
-6878090235734956255,小米,MI 2S
-1403306342897793045,HTC,One
1051525522587002824,酷派,7296
-8485486012986553301,华为,麦芒3
2217084801746519526,三星,Galaxy Note 3
-2206716528731325944,vivo,Y923
-5619804375873312936,三星,Galaxy Note 3
4211041298801742585,小米,红米2A
4708206756502485857,华为,Ascend P8
3893702763760264556,三星,Galaxy A7
2581423226373303071,小米,小米4C
2974987006738684439,华为,荣耀6
-6895713631853898094,小米,红米2
-6690912125348149332,华硕,飞马
-5178671226734345186,OPPO,R7
1057289835566390654,乐视,超级手机1 Pro
-769815578532517064,华为,P8max
-7468151630924025667,小米,GN9002
87956042435487558,小米,V183
-179128780438231230,vivo,Xperia C
-4027487404796062844,OPPO,R7 Plus
-1488279318680985843,三星,Galaxy Note 5
7043014556543900340,ZUK,Z1
-3415206889100967494,三星,Galaxy S4
2008481185439300775,魅族,MX2
7128347241140387244,小米,红米2A
-4059302573969370450,华为,荣耀畅玩4X
-7270078885751831180,华为,荣耀7
1102526543878699788,三星,Galaxy S4
-902852494713465562,小米,MI 4
3111342244537252702,小米,MI 3
-667023933423254435,vivo,S7I
-6086488122499433159,小米,红米note
-1466411882656723801,华为,Ascend P8
-3795714242723983100,华为,荣耀畅玩4
7614874249801472945,小米,红米Note2
3116167553632921204,小米,S5.1
8494766188065727229,三星,Galaxy J7
-5842719437553297689,华为,C8817E
8401976784087023579,OPPO,Find 7
6184067723144605969,vivo,Y23L
7032951814838962023,OPPO,R817T
-1380093167494197741,华为,荣耀畅玩4X
5183459946789117306,小米,红米note
-8058697717058122460,小米,红米2
5555538961312694871,酷派,S6
863240958957408066,三星,Galaxy A5
-4945267229759466185,乐视,超级手机1
4911224478514937130,魅族,魅蓝2
5213783467221875757,OPPO,A31
7752507241977295614,vivo,X5M
9216831296958913710,三星,Galaxy S6
4784937687737498734,华为,荣耀7
3417589121291854570,一加,One
-7554934376153640308,小米,红米note
6924519099959393477,小米,小米note
-8278599943706603326,三星,Galaxy Note 8.0
-6178952768984476918,vivo,Xperia Z3
-5266258641211515915,魅族,MX3
-7788494406488733915,魅族,MX2
3586411675666434438,魅族,魅蓝Note 2
4646427065057392770,三星,A5800-D
6480245166330464364,vivo,X5V
-8686980665310410150,OPPO,R7
-7501149630658551852,HTC,Desire 816
-3826894294646560398,魅族,PRO5
-7040900333919093597,中国移动,N1 max
-6030070211301260001,华为,麦芒4
-2481100546018058335,联想 ,V5S
315232270522263161,小米,MI 2S
1760132675023941448,三星,Galaxy S3
4409467804478020817,小米,红米Note2
-1404395179046052495,HTC,M8
7244867534705364322,小米,MI 4
-7685297616276435392,HTC,One max
-4448102389567785364,小米,note顶配版
8391311254763433621,锤子,T1
-965429267313452914,华为,荣耀畅玩4X
-3486408796090586175,努比亚,Z9 Max
2447656355023166497,三星,Galaxy Mega 5.8
-370608334965540228,小米,MI 4
913650033712190448,酷派,大神F1Plus
-4235451252140956884,华为,Mate 8
4678785299413464120,小米,MI 3
-1141166357839781805,三星,Galaxy Note 2
-776379185657270,HTC,Sensation Z710E
5008104444386161546,小米,红米2
1855284178996998209,vivo,S7I
-8177740656784781732,小米,MI 3
-2688612302430333244,酷派,5360
-3071606136230515761,华为,荣耀畅玩4X
-1666703640169333340,乐视,超级手机1
-5250522575497909218,vivo,Y627
-4912313799611459867,华为,荣耀7
-1280324026979072463,魅族,MX3
-7363532045204399732,小米,红米note
-3568440892648900227,华为,Ascend P7
6382169936790302855,华为,荣耀6 Plus
-6182383828831313446,魅族,魅蓝Note 2
-7386006239880230734,华为,G520-T10
1200930645980272326,OPPO,R1
7775013468162878099,三星,Galaxy Mega 5.8
-127311348610557703,三星,I8268
-4055119319909257886,vivo,Xperia Z2
-510745076208757083,三星,A360t
-6761062401379756119,三星,Galaxy S5
7632739540101516127,小米,红米Note2
-4633720586700940278,三星,Galaxy Note 2
3761552594600064936,OPPO,R7
-8151740474915367712,酷派,7295+
1867776448838165601,小米,F103
6651140206460861162,vivo,Y11IW
3135030870409065328,OPPO,R7
-6320712713217848752,魅族,魅蓝Note 2
-7439732822896509585,OPPO,R7 Plus
-24769104472976075,三星,Galaxy Note 2
1753021140580350319,vivo,X5SL
-3245901231319507207,小米,MI 4
-4911014839568357824,魅族,魅蓝Note 2
5274235133148412713,三星,B9388
1071095717146135874,华为,荣耀6
-4496605291612762373,vivo,X5Pro
6080346389523018941,OPPO,A33
-2909518078746963365,OPPO,U707T
4784247405159622493,三星,Galaxy A5
225518850760929356,华为,Ascend P7
7913671779645701898,OPPO,R821T
-6301899546649994446,三星,Galaxy Note 2
2849399427751983025,vivo,Y20T
-7381143442208417265,联想 ,Grand S 2
-8846428710621273314,魅族,魅蓝Note 2
4996606147228373496,波导,L108
-9012202275012409272,三星,A820
-5805209379370254799,联想 ,Q505T
-5449061825209007694,OPPO,R7
7491823864317561561,三星,Galaxy Note 4
725222861695696042,三星,G3818
